COUNTRYCODE,IIN,CLASSIC_PLATINUM, CONS_CORP_BIN,INTERCHANGE_RATE,INTERCHANGE_PERCENT_RATE,INTERCHANGE_FLAT_RATE,ISSUING_BANK,CARD_SCHEME_BIN,CRED_DEB_BIN,KEY,$COST
US,408881,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Academy Bank National Association,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,414314,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,First United Bank and Trust Company,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,425989,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,First Kentucky Bank Inc.,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,449209,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Cashmere Valley Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,405610,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Truliant Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,466187,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Allegacy Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,441420,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Elevations Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,449256,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,People s Community Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,487090,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Bank of America National Association,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,419443,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,First Financial Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,419455,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,SAFE Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,453598,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Educators Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,426450,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Bank of Ann Arbor,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,490435,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,The Peoples Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,467068,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,HarborOne Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,439213,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Services Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,406208,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Seamen s Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,415342,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Redwood Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,447404,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Pinnacle Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,443242,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Sound Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,460223,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Cyprus Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,403240,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Freedom Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,415324,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Silver State Schools Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,449247,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Partners Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,443589,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Community Bank National Association,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,423848,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Capital Communications Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,433062,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Purdue Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,419480,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Citizens Union Bank of Shelbyville,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,445256,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Onpoint Community Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,449219,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Premier Members Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,416832,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Arizona Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,420064,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Nusenda Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,407204,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,University of Wisconsin Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,442939,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,First Community Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,449618,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Maine Highlands Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,473079,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,The First National Bank of Hutchinson,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,419162,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Wright-Patt Credit Union Inc.,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,423817,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Michigan State University Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,400570,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,First Financial Bankshares Inc.,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,490973,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Riverfront Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,477351,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Alliant Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,409589,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Philadelphia Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,490097,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Dade County Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,412042,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Citizens Bank of Las Cruces,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,475820,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,University First Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,435354,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Uniwyo Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,408104,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Desert Financial Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,449517,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Affinity Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,449606,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Evergreen Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,449477,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Tinker Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,415539,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Teachers Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,423568,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,San Diego County Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,441433,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Our Community Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,401154,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,VyStar Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,412758,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,NBH Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,413186,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Bank Fund Staff Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,435248,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Aurgroup Financial Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,473137,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Washington Trust Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,403578,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Trumark Financial Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,480353,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Hilltop National Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,436182,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Synergy Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,441944,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,ICBA Bancard,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,405428,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,University Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,475818,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Goldenwest Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,445203,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Arizona Central Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,405447,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Tyndall Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,426554,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Community Shores Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,476516,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Redstone Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,438207,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Western New York Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,440348,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Gulf Coast Educators Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,449435,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Space Coast Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,477801,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,San Francisco Fire Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,435347,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,NE PA Community Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,480358,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Greenville Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,449839,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Vibe Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,430644,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Firstlight Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,430665,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Wescom Central Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,479199,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,U-Mass/Five College Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,430628,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Provident Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,408872,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Aberdeen Proving Ground Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,424716,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Rails West Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,483480,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Glacier Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,400264,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,ITS Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,427153,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Whitaker Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,460007,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,The Bancorp Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,429176,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Elements Financial Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,449613,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,University Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,431751,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Vons Employees Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,442563,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Family First Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,413022,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Hudson Valley Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,463688,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Actors Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,413395,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Town of Hempstead Employees Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,469090,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Oregon Community Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,465354,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,First American Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,489918,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Campus USA Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,401331,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Transit Employees Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,414398,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Green Dot Bank DBA Bonneville Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,449218,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Pacific Cascade Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,463962,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Bryant Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,460260,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Premier Members Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,401301,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,ITS Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,430065,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Qualstar Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,448288,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,The Juniata Valley Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,447669,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Texas Dow Employees Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,413066,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Selfreliance Ukrainian American Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,430064,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Rivermark Community Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,411806,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Vibrant Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,401195,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Diamond Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,402126,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,NBH Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,479103,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Lebanon Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,468829,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,America First Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,443292,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Oregon State Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,448261,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,South State Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,448859,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Launch Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,436172,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Union Savings Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,475441,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Islanders Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,413171,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Georgia s Own Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,476190,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Denali Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,400893,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Peoplesbank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,448053,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,The Port Washington State Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,435716,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Florida Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,430586,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Pennsylvania State Employees Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,442043,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Member One Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,448844,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,American Airlines Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,449108,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,NEXTIER BANK NATIONAL ASSOCIATION,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,407271,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,The Ohio Educational Credit Union Inc.,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,464032,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Hanmi Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,408880,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Armed Forces Bank National Association,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,433784,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Stanford Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,430615,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Associated Healthcare Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,423602,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Glens Falls National Bank and Trust Company,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,460010,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,The Bancorp Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,499140,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Fairwinds Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,429444,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Citizens and Farmers Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,421077,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Greylock Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,426543,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Citizens First Bank Inc.,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,423728,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Wasatch Peaks Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,440909,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,American Eagle Financial Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,473041,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,North Coast Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,463692,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Downey Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,438692,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Mokelumne Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,469441,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,The Camden National Bank,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,425421,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,One Nevada Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,401139,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Communication Federal Credit Union,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
US,464754,CLASSIC,CONSUMER,VI Consumer CPS ECommerce Basic Debit,0.01650,0.15,Bank of Labor,VISA,DEBIT,VISADEBITCONSUMERCLASSIC,0.1665
